Gene,TCGA_Present,CGGA_Present,Is_Target
OPN3,TRUE,TRUE,FALSE
SDCCAG8,TRUE,TRUE,FALSE
PTPRN,TRUE,TRUE,FALSE
HHAT,TRUE,TRUE,FALSE
KIF1B,TRUE,TRUE,FALSE
FOXC1,TRUE,TRUE,FALSE
TBC1D22A,TRUE,TRUE,FALSE
SYNE2,TRUE,TRUE,FALSE
PLEKHH1,TRUE,TRUE,FALSE
ATP9A,TRUE,TRUE,FALSE
CBLN4,TRUE,TRUE,FALSE
CHRDL2,TRUE,TRUE,FALSE
FAM168A,TRUE,TRUE,FALSE
RELT,TRUE,TRUE,FALSE
GALC,TRUE,TRUE,FALSE
NOP58,TRUE,TRUE,FALSE
SZRD1,TRUE,TRUE,FALSE
KCNH2,TRUE,TRUE,FALSE
CUL1,TRUE,TRUE,FALSE
FAM114A2,TRUE,TRUE,FALSE
CYFIP2,TRUE,TRUE,FALSE
TAB2,TRUE,TRUE,FALSE
GINM1,TRUE,TRUE,FALSE
EIF2AK2,TRUE,TRUE,FALSE
USP36,TRUE,TRUE,FALSE
KMT2C,TRUE,TRUE,FALSE
MCOLN3,TRUE,TRUE,FALSE
CCDC85A,TRUE,TRUE,FALSE
PUM2,TRUE,TRUE,FALSE
ITIH4,TRUE,TRUE,FALSE
ITIH1,TRUE,TRUE,FALSE
ZFR,TRUE,TRUE,FALSE
ZNF280C,TRUE,TRUE,FALSE
PHF21B,TRUE,TRUE,FALSE
TRAF1,TRUE,TRUE,FALSE
RC3H2,TRUE,TRUE,FALSE
IL17RB,TRUE,TRUE,FALSE
TRAF3IP2,TRUE,TRUE,FALSE
GYG2,TRUE,TRUE,FALSE
DCBLD2,TRUE,TRUE,FALSE
SOAT1,TRUE,TRUE,FALSE
PKP2,TRUE,TRUE,FALSE
MSH4,TRUE,TRUE,FALSE
F7,TRUE,TRUE,FALSE
GDI2,TRUE,TRUE,FALSE
PRDM1,TRUE,TRUE,FALSE
ATG5,TRUE,TRUE,FALSE
TMCC3,TRUE,TRUE,FALSE
PITHD1,TRUE,TRUE,FALSE
MTA3,TRUE,TRUE,FALSE
USP13,TRUE,TRUE,FALSE
ATP11B,TRUE,TRUE,FALSE
LAMC2,TRUE,TRUE,FALSE
CDK14,TRUE,TRUE,FALSE
SEC61A1,TRUE,TRUE,FALSE
PPP1R12A,TRUE,TRUE,FALSE
RASGRF1,TRUE,TRUE,FALSE
CAMK2B,TRUE,TRUE,FALSE
CROCC,TRUE,TRUE,FALSE
POLR3E,TRUE,TRUE,FALSE
ATP2B4,TRUE,TRUE,FALSE
RIOK2,TRUE,TRUE,FALSE
YIPF1,TRUE,TRUE,FALSE
NDC1,TRUE,TRUE,FALSE
DGKG,TRUE,TRUE,FALSE
FLYWCH1,TRUE,TRUE,FALSE
UNKL,TRUE,TRUE,FALSE
TBXAS1,TRUE,TRUE,FALSE
PARP12,TRUE,TRUE,FALSE
ALDH18A1,TRUE,TRUE,FALSE
TARBP1,TRUE,TRUE,FALSE
MXD1,TRUE,TRUE,FALSE
CDK17,TRUE,TRUE,FALSE
DNAJC25,TRUE,TRUE,FALSE
SLC2A3,TRUE,TRUE,FALSE
PSD,TRUE,TRUE,FALSE
CTDP1,TRUE,TRUE,FALSE
YBX3,TRUE,TRUE,FALSE
STYK1,TRUE,TRUE,FALSE
WNK1,TRUE,TRUE,FALSE
CCAR1,TRUE,TRUE,FALSE
OGFR,TRUE,TRUE,FALSE
GNA15,TRUE,TRUE,FALSE
PIGV,TRUE,TRUE,FALSE
PTPRU,TRUE,TRUE,FALSE
SNRNP40,TRUE,TRUE,FALSE
RIMBP2,TRUE,TRUE,FALSE
COL11A1,TRUE,TRUE,FALSE
QSER1,TRUE,TRUE,FALSE
MPC1,TRUE,TRUE,FALSE
ACAA1,TRUE,TRUE,FALSE
BCAT1,TRUE,TRUE,FALSE
HDAC7,TRUE,TRUE,FALSE
LZTS1,TRUE,TRUE,FALSE
PRDM6,TRUE,TRUE,FALSE
SPAG4,TRUE,TRUE,FALSE
NCKAP1,TRUE,TRUE,FALSE
SFSWAP,TRUE,TRUE,FALSE
TNK2,TRUE,TRUE,FALSE
MON2,TRUE,TRUE,FALSE
CDH3,TRUE,TRUE,FALSE
ARSF,TRUE,TRUE,FALSE
GPBP1,TRUE,TRUE,FALSE
DGAT2,TRUE,TRUE,TRUE
ZNF112,TRUE,TRUE,FALSE
CS,TRUE,TRUE,FALSE
LTK,TRUE,TRUE,FALSE
ELMO2,TRUE,TRUE,FALSE
VMP1,TRUE,TRUE,FALSE
APPBP2,TRUE,TRUE,FALSE
POLD1,TRUE,TRUE,FALSE
SEZ6,TRUE,TRUE,FALSE
EIF4B,TRUE,TRUE,FALSE
SLC6A16,TRUE,TRUE,FALSE
SPHK2,TRUE,TRUE,FALSE
CA11,TRUE,TRUE,FALSE
ISOC2,TRUE,TRUE,FALSE
U2AF2,TRUE,TRUE,FALSE
EPN1,TRUE,TRUE,FALSE
MED29,TRUE,TRUE,FALSE
ZNF275,TRUE,TRUE,FALSE
MTMR1,TRUE,TRUE,FALSE
GPC1,TRUE,TRUE,FALSE
ADCK1,TRUE,TRUE,FALSE
HAGH,TRUE,TRUE,FALSE
RNF4,TRUE,TRUE,FALSE
CASP8,TRUE,TRUE,FALSE
LIMCH1,TRUE,TRUE,FALSE
TM7SF3,TRUE,TRUE,FALSE
DLX3,TRUE,TRUE,FALSE
SPA17,TRUE,TRUE,FALSE
TSPAN32,TRUE,TRUE,FALSE
DMRT3,TRUE,TRUE,FALSE
ST3GAL6,TRUE,TRUE,FALSE
ATP2C2,TRUE,TRUE,FALSE
NGFR,TRUE,TRUE,FALSE
CDON,TRUE,TRUE,FALSE
TAF2,TRUE,TRUE,FALSE
HIPK2,TRUE,TRUE,FALSE
TNPO3,TRUE,TRUE,FALSE
RFXANK,TRUE,TRUE,FALSE
TMEM161A,TRUE,TRUE,FALSE
LPAR2,TRUE,TRUE,FALSE
CTSA,TRUE,TRUE,FALSE
SUGP2,TRUE,TRUE,FALSE
SLC12A2,TRUE,TRUE,FALSE
SNX24,TRUE,TRUE,FALSE
EYA2,TRUE,TRUE,FALSE
CNN2,TRUE,TRUE,FALSE
ABCA7,TRUE,TRUE,FALSE
SNCAIP,TRUE,TRUE,FALSE
DDX20,TRUE,TRUE,FALSE
BTBD1,TRUE,TRUE,FALSE
FAR2,TRUE,TRUE,FALSE
BCAS1,TRUE,TRUE,FALSE
CHI3L2,TRUE,TRUE,FALSE
SBNO2,TRUE,TRUE,FALSE
PMS1,TRUE,TRUE,FALSE
HMG20B,TRUE,TRUE,FALSE
CALCRL,TRUE,TRUE,FALSE
TAF11,TRUE,TRUE,FALSE
ANKS1A,TRUE,TRUE,FALSE
AP3D1,TRUE,TRUE,FALSE
ZNF76,TRUE,TRUE,FALSE
SLC9A3R2,TRUE,TRUE,FALSE
NTHL1,TRUE,TRUE,FALSE
UHRF1BP1,TRUE,TRUE,FALSE
GNAI3,TRUE,TRUE,FALSE
IPO5,TRUE,TRUE,FALSE
OAT,TRUE,TRUE,FALSE
WDR3,TRUE,TRUE,FALSE
PKN2,TRUE,TRUE,FALSE
WDR18,TRUE,TRUE,FALSE
TRAM2,TRUE,TRUE,FALSE
NTN1,TRUE,TRUE,FALSE
GLP2R,TRUE,TRUE,FALSE
MCM10,TRUE,TRUE,FALSE
DGKA,TRUE,TRUE,FALSE
ERBB3,TRUE,TRUE,FALSE
ANKRD44,TRUE,TRUE,FALSE
ADAT1,TRUE,TRUE,FALSE
PDIA5,TRUE,TRUE,FALSE
TBC1D22B,TRUE,TRUE,FALSE
NDUFB4,TRUE,TRUE,FALSE
SPEN,TRUE,TRUE,FALSE
MYLK,TRUE,TRUE,FALSE
ZC3H15,TRUE,TRUE,FALSE
MAP2K4,TRUE,TRUE,FALSE
SNAP91,TRUE,TRUE,FALSE
SLK,TRUE,TRUE,FALSE
CYB5R4,TRUE,TRUE,FALSE
COL17A1,TRUE,TRUE,FALSE
GSTO2,TRUE,TRUE,FALSE
SEC61A2,TRUE,TRUE,FALSE
PRKCQ,TRUE,TRUE,FALSE
TLE2,TRUE,TRUE,FALSE
ASB1,TRUE,TRUE,FALSE
FAM107B,TRUE,TRUE,FALSE
ME1,TRUE,TRUE,FALSE
TBC1D1,TRUE,TRUE,FALSE
CDK13,TRUE,TRUE,FALSE
MTHFD2,TRUE,TRUE,FALSE
SLC9A7,TRUE,TRUE,FALSE
FOXJ2,TRUE,TRUE,FALSE
YBX1,TRUE,TRUE,FALSE
PDE4A,TRUE,TRUE,FALSE
PPP2R5A,TRUE,TRUE,FALSE
CTNNA2,TRUE,TRUE,FALSE
ELAVL1,TRUE,TRUE,FALSE
TIE1,TRUE,TRUE,FALSE
DIP2B,TRUE,TRUE,FALSE
SMARCD1,TRUE,TRUE,FALSE
KDM4A,TRUE,TRUE,FALSE
NFYC,TRUE,TRUE,FALSE
ZMYND12,TRUE,TRUE,FALSE
SLC9A3,TRUE,TRUE,FALSE
NGEF,TRUE,TRUE,FALSE
ASPM,TRUE,TRUE,FALSE
CD84,TRUE,TRUE,FALSE
ELOVL1,TRUE,TRUE,FALSE
SPI1,TRUE,TRUE,FALSE
MPPED2,TRUE,TRUE,FALSE
CLDN18,TRUE,TRUE,FALSE
ZBTB11,TRUE,TRUE,FALSE
ATXN3,TRUE,TRUE,FALSE
GOLGA5,TRUE,TRUE,FALSE
FGFR2,TRUE,TRUE,FALSE
LRRC40,TRUE,TRUE,FALSE
ISOC1,TRUE,TRUE,FALSE
EML1,TRUE,TRUE,FALSE
TRMT11,TRUE,TRUE,FALSE
THUMPD1,TRUE,TRUE,FALSE
MSANTD3,TRUE,TRUE,FALSE
KIF26A,TRUE,TRUE,FALSE
ATG2B,TRUE,TRUE,FALSE
ARFGEF1,TRUE,TRUE,FALSE
ZFAT,TRUE,TRUE,FALSE
MTFR1,TRUE,TRUE,FALSE
STAG3,TRUE,TRUE,FALSE
FECH,TRUE,TRUE,FALSE
MYO9A,TRUE,TRUE,FALSE
DDX3Y,TRUE,TRUE,FALSE
PFKP,TRUE,TRUE,FALSE
IDI1,TRUE,TRUE,FALSE
SP100,TRUE,TRUE,FALSE
KLF6,TRUE,TRUE,FALSE
NEO1,TRUE,TRUE,FALSE
TRAM1,TRUE,TRUE,FALSE
PHKA1,TRUE,TRUE,FALSE
TNFRSF1A,TRUE,TRUE,FALSE
CACNB1,TRUE,TRUE,FALSE
EVI5,TRUE,TRUE,FALSE
STOML1,TRUE,TRUE,FALSE
PKM,TRUE,TRUE,FALSE
DHX29,TRUE,TRUE,FALSE
DNTTIP2,TRUE,TRUE,FALSE
METTL22,TRUE,TRUE,FALSE
TP53BP1,TRUE,TRUE,FALSE
TRO,TRUE,TRUE,FALSE
RRP15,TRUE,TRUE,FALSE
RHOA,TRUE,TRUE,FALSE
DHX8,TRUE,TRUE,FALSE
PMS2P4,TRUE,TRUE,FALSE
PRKCZ,TRUE,TRUE,FALSE
ZFY,TRUE,TRUE,FALSE
IARS2,TRUE,TRUE,FALSE
SYT1,TRUE,TRUE,FALSE
NAV3,TRUE,TRUE,FALSE
IDH3G,TRUE,TRUE,FALSE
ROGDI,TRUE,TRUE,FALSE
PDZD4,TRUE,TRUE,FALSE
ATP2B3,TRUE,TRUE,FALSE
ROCK1,TRUE,TRUE,FALSE
CBFB,TRUE,TRUE,FALSE
PDK3,TRUE,TRUE,FALSE
HYAL2,TRUE,TRUE,FALSE
HDAC4,TRUE,TRUE,FALSE
RASSF1,TRUE,TRUE,FALSE
FGFR3,TRUE,TRUE,FALSE
IFI35,TRUE,TRUE,FALSE
HEATR6,TRUE,TRUE,FALSE
COASY,TRUE,TRUE,FALSE
PLEKHH3,TRUE,TRUE,FALSE
MEF2A,TRUE,TRUE,FALSE
OTUD5,TRUE,TRUE,FALSE
TFE3,TRUE,TRUE,FALSE
TBC1D25,TRUE,TRUE,FALSE
ACSL4,TRUE,TRUE,FALSE
INPP5A,TRUE,TRUE,FALSE
GPKOW,TRUE,TRUE,FALSE
GRIPAP1,TRUE,TRUE,FALSE
FTSJ1,TRUE,TRUE,FALSE
PRR11,TRUE,TRUE,FALSE
REEP1,TRUE,TRUE,FALSE
ATP11A,TRUE,TRUE,FALSE
POLR1A,TRUE,TRUE,FALSE
LAPTM4A,TRUE,TRUE,FALSE
TTC7A,TRUE,TRUE,FALSE
IP6K2,TRUE,TRUE,FALSE
STON1-GTF2A1L,TRUE,TRUE,FALSE
SRBD1,TRUE,TRUE,FALSE
KIF2A,TRUE,TRUE,FALSE
RASGRP2,TRUE,TRUE,FALSE
PSME4,TRUE,TRUE,FALSE
IFT80,TRUE,TRUE,FALSE
SIRT2,TRUE,TRUE,FALSE
ERLEC1,TRUE,TRUE,FALSE
PPP2R5B,TRUE,TRUE,FALSE
PYGM,TRUE,TRUE,FALSE
PITX1,TRUE,TRUE,FALSE
TRPC7,TRUE,TRUE,FALSE
MAST4,TRUE,TRUE,FALSE
SDK2,TRUE,TRUE,FALSE
NUP133,TRUE,TRUE,FALSE
NUCKS1,TRUE,TRUE,FALSE
VPS35,TRUE,TRUE,FALSE
DNAJA2,TRUE,TRUE,FALSE
BCL3,TRUE,TRUE,FALSE
KCNAB2,TRUE,TRUE,FALSE
ABCC9,TRUE,TRUE,FALSE
GAL,TRUE,TRUE,FALSE
CLEC2D,TRUE,TRUE,FALSE
FUNDC1,TRUE,TRUE,FALSE
MAOB,TRUE,TRUE,FALSE
RORA,TRUE,TRUE,FALSE
DRD4,TRUE,TRUE,FALSE
TGFBR3,TRUE,TRUE,FALSE
PLA2G10,TRUE,TRUE,FALSE
HES2,TRUE,TRUE,FALSE
ATP1B3,TRUE,TRUE,FALSE
NEDD4,TRUE,TRUE,FALSE
PIGB,TRUE,TRUE,FALSE
MAPK6,TRUE,TRUE,FALSE
GNB5,TRUE,TRUE,FALSE
RAB27A,TRUE,TRUE,FALSE
LRP6,TRUE,TRUE,FALSE
SCT,TRUE,TRUE,FALSE
PHRF1,TRUE,TRUE,FALSE
NUCB2,TRUE,TRUE,FALSE
PFN2,TRUE,TRUE,FALSE
PTPN3,TRUE,TRUE,FALSE
SPTB,TRUE,TRUE,FALSE
DAPP1,TRUE,TRUE,FALSE
FGF10,TRUE,TRUE,FALSE
SLC44A1,TRUE,TRUE,FALSE
TMEM260,TRUE,TRUE,FALSE
SMG6,TRUE,TRUE,FALSE
EXOC5,TRUE,TRUE,FALSE
CLTCL1,TRUE,TRUE,FALSE
FGF22,TRUE,TRUE,FALSE
FSTL3,TRUE,TRUE,FALSE
DGCR2,TRUE,TRUE,FALSE
RNF126,TRUE,TRUE,FALSE
MNT,TRUE,TRUE,FALSE
ZXDC,TRUE,TRUE,FALSE
JMJD6,TRUE,TRUE,FALSE
POLB,TRUE,TRUE,FALSE
ST6GALNAC1,TRUE,TRUE,FALSE
WIPI1,TRUE,TRUE,FALSE
FRMPD1,TRUE,TRUE,FALSE
GBA2,TRUE,TRUE,FALSE
NDST1,TRUE,TRUE,FALSE
ASNS,TRUE,TRUE,FALSE
AP3M2,TRUE,TRUE,FALSE
CNGB1,TRUE,TRUE,FALSE
ST6GALNAC2,TRUE,TRUE,FALSE
PABPC1,TRUE,TRUE,FALSE
TESK2,TRUE,TRUE,FALSE
CSNK2A2,TRUE,TRUE,FALSE
PTPN21,TRUE,TRUE,FALSE
EIF2B3,TRUE,TRUE,FALSE
CAMK2A,TRUE,TRUE,FALSE
TCOF1,TRUE,TRUE,FALSE
CDC42,TRUE,TRUE,FALSE
OSBPL3,TRUE,TRUE,FALSE
EPHA8,TRUE,TRUE,FALSE
RAD18,TRUE,TRUE,FALSE
ATP2B1,TRUE,TRUE,FALSE
TRPM5,TRUE,TRUE,FALSE
NCK2,TRUE,TRUE,FALSE
MAP4K4,TRUE,TRUE,FALSE
MGAT4A,TRUE,TRUE,FALSE
WDR1,TRUE,TRUE,FALSE
SNX13,TRUE,TRUE,FALSE
ARHGAP10,TRUE,TRUE,FALSE
ING3,TRUE,TRUE,FALSE
VASH1,TRUE,TRUE,FALSE
LMCD1,TRUE,TRUE,FALSE
SEL1L,TRUE,TRUE,FALSE
TRIP13,TRUE,TRUE,FALSE
ATP6AP1,TRUE,TRUE,FALSE
TCF3,TRUE,TRUE,FALSE
TRIB2,TRUE,TRUE,FALSE
DAZAP1,TRUE,TRUE,FALSE
MBD3,TRUE,TRUE,FALSE
HLTF,TRUE,TRUE,FALSE
FAM50A,TRUE,TRUE,FALSE
FAM3A,TRUE,TRUE,FALSE
CPSF1,TRUE,TRUE,FALSE
MYO3B,TRUE,TRUE,FALSE
CYBRD1,TRUE,TRUE,FALSE
CDH19,TRUE,TRUE,FALSE
PDCD2,TRUE,TRUE,FALSE
SLC6A15,TRUE,TRUE,FALSE
RDH11,TRUE,TRUE,FALSE
PRKACA,TRUE,TRUE,FALSE
ACTN1,TRUE,TRUE,FALSE
ZFYVE26,TRUE,TRUE,FALSE
EPN2,TRUE,TRUE,FALSE
PTPN18,TRUE,TRUE,FALSE
LIMS2,TRUE,TRUE,FALSE
ASIC4,TRUE,TRUE,FALSE
SPEG,TRUE,TRUE,FALSE
LNX1,TRUE,TRUE,FALSE
ALDH3A2,TRUE,TRUE,FALSE
TFRC,TRUE,TRUE,FALSE
SREBF1,TRUE,TRUE,FALSE
TRPC5,TRUE,TRUE,FALSE
AFF4,TRUE,TRUE,FALSE
UBE2D1,TRUE,TRUE,FALSE
MPP5,TRUE,TRUE,FALSE
RHOBTB1,TRUE,TRUE,FALSE
SMC1A,TRUE,TRUE,FALSE
HSD17B10,TRUE,TRUE,FALSE
MARK2,TRUE,TRUE,FALSE
HMMR,TRUE,TRUE,FALSE
CHFR,TRUE,TRUE,FALSE
TRHDE,TRUE,TRUE,FALSE
P4HA2,TRUE,TRUE,FALSE
FCGR2B,TRUE,TRUE,FALSE
NFATC3,TRUE,TRUE,FALSE
TRNT1,TRUE,TRUE,FALSE
ACADVL,TRUE,TRUE,FALSE
STK10,TRUE,TRUE,FALSE
FBXW11,TRUE,TRUE,FALSE
ACAP1,TRUE,TRUE,FALSE
CRMP1,TRUE,TRUE,FALSE
EVC,TRUE,TRUE,FALSE
DERL2,TRUE,TRUE,FALSE
SIDT1,TRUE,TRUE,FALSE
NDE1,TRUE,TRUE,FALSE
TMEM38A,TRUE,TRUE,FALSE
AP1M1,TRUE,TRUE,FALSE
PVR,TRUE,TRUE,FALSE
XRCC1,TRUE,TRUE,FALSE
SCARB1,TRUE,TRUE,FALSE
CYP2W1,TRUE,TRUE,FALSE
MCM2,TRUE,TRUE,FALSE
MOV10L1,TRUE,TRUE,FALSE
PANX2,TRUE,TRUE,FALSE
TP63,TRUE,TRUE,FALSE
ALPK1,TRUE,TRUE,FALSE
LLGL2,TRUE,TRUE,FALSE
PDE8A,TRUE,TRUE,FALSE
CLCN4,TRUE,TRUE,FALSE
NLE1,TRUE,TRUE,FALSE
SDHA,TRUE,TRUE,FALSE
SMARCE1,TRUE,TRUE,FALSE
GSDMB,TRUE,TRUE,FALSE
KDM5A,TRUE,TRUE,FALSE
ADAM11,TRUE,TRUE,FALSE
PPP2R3A,TRUE,TRUE,FALSE
FERMT2,TRUE,TRUE,FALSE
DHRS9,TRUE,TRUE,FALSE
CD5L,TRUE,TRUE,FALSE
PTGS2,TRUE,TRUE,FALSE
IGF2BP2,TRUE,TRUE,FALSE
MAP3K13,TRUE,TRUE,FALSE
ST6GAL1,TRUE,TRUE,FALSE
TBX21,TRUE,TRUE,FALSE
FRY,TRUE,TRUE,FALSE
PICALM,TRUE,TRUE,FALSE
NSF,TRUE,TRUE,FALSE
GLI2,TRUE,TRUE,FALSE
CLASP1,TRUE,TRUE,FALSE
NOTCH3,TRUE,TRUE,FALSE
CLNS1A,TRUE,TRUE,FALSE
PPP2R2C,TRUE,TRUE,FALSE
TEAD2,TRUE,TRUE,FALSE
EED,TRUE,TRUE,FALSE
CDHR2,TRUE,TRUE,FALSE
SNCB,TRUE,TRUE,FALSE
TSG101,TRUE,TRUE,FALSE
ATP2A3,TRUE,TRUE,FALSE
CA12,TRUE,TRUE,FALSE
MGLL,TRUE,TRUE,FALSE
NTN4,TRUE,TRUE,FALSE
BCS1L,TRUE,TRUE,FALSE
NUAK1,TRUE,TRUE,FALSE
DPP8,TRUE,TRUE,FALSE
SLC24A1,TRUE,TRUE,FALSE
ZNF532,TRUE,TRUE,FALSE
SCARF1,TRUE,TRUE,FALSE
LMAN1,TRUE,TRUE,FALSE
IPCEF1,TRUE,TRUE,FALSE
ZZEF1,TRUE,TRUE,FALSE
ENO1,TRUE,TRUE,FALSE
SLC12A1,TRUE,TRUE,FALSE
ANO8,TRUE,TRUE,FALSE
TUBE1,TRUE,TRUE,FALSE
ARHGEF10L,TRUE,TRUE,FALSE
TXK,TRUE,TRUE,FALSE
WSCD2,TRUE,TRUE,FALSE
KCNQ2,TRUE,TRUE,FALSE
TACR2,TRUE,TRUE,FALSE
ACTR6,TRUE,TRUE,FALSE
TIPIN,TRUE,TRUE,FALSE
SRI,TRUE,TRUE,FALSE
EIF4G3,TRUE,TRUE,FALSE
NUP37,TRUE,TRUE,FALSE
SEMA3A,TRUE,TRUE,FALSE
GTSE1,TRUE,TRUE,FALSE
SEMA3C,TRUE,TRUE,FALSE
TTC38,TRUE,TRUE,FALSE
ACAT1,TRUE,TRUE,FALSE
GRAMD4,TRUE,TRUE,FALSE
CELSR1,TRUE,TRUE,FALSE
WNT8B,TRUE,TRUE,FALSE
ZNF638,TRUE,TRUE,FALSE
SLC25A40,TRUE,TRUE,FALSE
TIMM21,TRUE,TRUE,FALSE
ADD2,TRUE,TRUE,FALSE
RASAL2,TRUE,TRUE,FALSE
VPS9D1,TRUE,TRUE,FALSE
ZNF37A,TRUE,TRUE,FALSE
MARK3,TRUE,TRUE,FALSE
SLC25A3,TRUE,TRUE,FALSE
FNDC3B,TRUE,TRUE,FALSE
FOSL2,TRUE,TRUE,FALSE
CACNG5,TRUE,TRUE,FALSE
CACNG4,TRUE,TRUE,FALSE
FRYL,TRUE,TRUE,FALSE
TMEM131,TRUE,TRUE,FALSE
FSCN1,TRUE,TRUE,FALSE
ACTB,TRUE,TRUE,FALSE
MOCOS,TRUE,TRUE,FALSE
PLD1,TRUE,TRUE,FALSE
ATP12A,TRUE,TRUE,FALSE
WDR62,TRUE,TRUE,FALSE
DLG1,TRUE,TRUE,FALSE
RAB7A,TRUE,TRUE,FALSE
BCAP29,TRUE,TRUE,FALSE
SEC31B,TRUE,TRUE,FALSE
SART3,TRUE,TRUE,FALSE
ARHGAP15,TRUE,TRUE,FALSE
TUBA3D,TRUE,TRUE,FALSE
PAX2,TRUE,TRUE,FALSE
EXOSC7,TRUE,TRUE,FALSE
KIFAP3,TRUE,TRUE,FALSE
MKRN2,TRUE,TRUE,FALSE
MCM6,TRUE,TRUE,FALSE
REXO2,TRUE,TRUE,FALSE
RBM7,TRUE,TRUE,FALSE
RBMS2,TRUE,TRUE,FALSE
BAZ2A,TRUE,TRUE,FALSE
PTPN23,TRUE,TRUE,FALSE
MLH1,TRUE,TRUE,FALSE
UNG,TRUE,TRUE,FALSE
FMO4,TRUE,TRUE,FALSE
KLHL20,TRUE,TRUE,FALSE
RGS11,TRUE,TRUE,FALSE
SLC46A1,TRUE,TRUE,FALSE
PLXNA2,TRUE,TRUE,FALSE
SPAG5,TRUE,TRUE,FALSE
ANKRD13A,TRUE,TRUE,FALSE
TPD52,TRUE,TRUE,FALSE
ACACB,TRUE,TRUE,FALSE
TRAF4,TRUE,TRUE,FALSE
PAG1,TRUE,TRUE,FALSE
GPATCH1,TRUE,TRUE,FALSE
ICAM3,TRUE,TRUE,FALSE
NT5C2,TRUE,TRUE,FALSE
MCAM,TRUE,TRUE,FALSE
GPC4,TRUE,TRUE,FALSE
MBNL3,TRUE,TRUE,FALSE
CAMSAP3,TRUE,TRUE,FALSE
RAP1GAP,TRUE,TRUE,FALSE
XAB2,TRUE,TRUE,FALSE
ARHGEF1,TRUE,TRUE,FALSE
STXBP2,TRUE,TRUE,FALSE
MAP2K7,TRUE,TRUE,FALSE
NMRK2,TRUE,TRUE,FALSE
DGKD,TRUE,TRUE,FALSE
CTTNBP2,TRUE,TRUE,FALSE
ACTL6B,TRUE,TRUE,FALSE
RARB,TRUE,TRUE,FALSE
TOP2B,TRUE,TRUE,FALSE
TM9SF3,TRUE,TRUE,FALSE
NFKB2,TRUE,TRUE,FALSE
UBE2T,TRUE,TRUE,FALSE
PPP1R12B,TRUE,TRUE,FALSE
DNAJC10,TRUE,TRUE,FALSE
GTF3C1,TRUE,TRUE,FALSE
IL4R,TRUE,TRUE,FALSE
USP33,TRUE,TRUE,FALSE
PAK3,TRUE,TRUE,FALSE
CAPN6,TRUE,TRUE,FALSE
DCX,TRUE,TRUE,FALSE
SNRPA,TRUE,TRUE,FALSE
SPAG6,TRUE,TRUE,FALSE
EXOSC5,TRUE,TRUE,FALSE
DYNC1I2,TRUE,TRUE,FALSE
APBB1IP,TRUE,TRUE,FALSE
LRCH4,TRUE,TRUE,FALSE
FAM76B,TRUE,TRUE,FALSE
SIRT6,TRUE,TRUE,FALSE
POLD3,TRUE,TRUE,FALSE
ACTN2,TRUE,TRUE,FALSE
CAPZB,TRUE,TRUE,FALSE
GPR137B,TRUE,TRUE,FALSE
NAALAD2,TRUE,TRUE,FALSE
SLC25A43,TRUE,TRUE,FALSE
UBE2A,TRUE,TRUE,FALSE
FGFR1,TRUE,TRUE,FALSE
SMC1B,TRUE,TRUE,FALSE
FBLN1,TRUE,TRUE,FALSE
ITGA8,TRUE,TRUE,FALSE
CST7,TRUE,TRUE,FALSE
MAP2,TRUE,TRUE,FALSE
PIAS2,TRUE,TRUE,FALSE
AMPH,TRUE,TRUE,FALSE
ARAF,TRUE,TRUE,FALSE
MCCC1,TRUE,TRUE,FALSE
LAMP3,TRUE,TRUE,FALSE
FAP,TRUE,TRUE,FALSE
NEBL,TRUE,TRUE,FALSE
ACER3,TRUE,TRUE,FALSE
UBE2K,TRUE,TRUE,FALSE
PIK3C3,TRUE,TRUE,FALSE
N4BP2,TRUE,TRUE,FALSE
TULP3,TRUE,TRUE,FALSE
SYNJ2,TRUE,TRUE,FALSE
ADCY2,TRUE,TRUE,FALSE
PPP2R5C,TRUE,TRUE,FALSE
PMS2P1,TRUE,TRUE,FALSE
RBFOX1,TRUE,TRUE,FALSE
GNB1,TRUE,TRUE,FALSE
HOXA9,TRUE,TRUE,FALSE
EDN1,TRUE,TRUE,FALSE
MLLT10,TRUE,TRUE,FALSE
ZCWPW1,TRUE,TRUE,FALSE
ADCYAP1R1,TRUE,TRUE,FALSE
FGF20,TRUE,TRUE,FALSE
ITM2A,TRUE,TRUE,FALSE
VDAC3,TRUE,TRUE,FALSE
PCM1,TRUE,TRUE,FALSE
TNRC6C,TRUE,TRUE,FALSE
CBFA2T2,TRUE,TRUE,FALSE
BRINP1,TRUE,TRUE,FALSE
ITCH,TRUE,TRUE,FALSE
PKD2L2,TRUE,TRUE,FALSE
TP53INP2,TRUE,TRUE,FALSE
SDF4,TRUE,TRUE,FALSE
MYH7B,TRUE,TRUE,FALSE
BPIFB2,TRUE,TRUE,FALSE
TP73,TRUE,TRUE,FALSE
TOLLIP,TRUE,TRUE,FALSE
UBE2D4,TRUE,TRUE,FALSE
CLUL1,TRUE,TRUE,FALSE
RUNX1T1,TRUE,TRUE,FALSE
THOC1,TRUE,TRUE,FALSE
FKBP7,TRUE,TRUE,FALSE
OSBPL6,TRUE,TRUE,FALSE
SLC1A3,TRUE,TRUE,FALSE
XRCC5,TRUE,TRUE,FALSE
LXN,TRUE,TRUE,FALSE
SP140,TRUE,TRUE,FALSE
MKNK1,TRUE,TRUE,FALSE
